product_id,product_category_name,qty,total_price,freight_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,day,price_per_gram,freight_per_unit,price_to_total,qty_to_weight,comp_1_diff,comp_2_diff,comp_3_diff,comp_1_score_weighted,comp_2_score_weighted,comp_3_score_weighted,is_weekend,is_holiday,name_desc_ratio,photos_per_unit,log_qty,log_total_price,log_freight_price,log_product_weight_g,log_s,log_volume
garden6,garden_tools,39,2336.1,18.06589744,56,348,2,1550,4.1,146,22,9,2,10,2017,14.13043478,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,1,0.03864516129032258,0.4632280207107639,0.025641025531265675,0.02516129016024974,0.0,0.0,0.0,0.06844740092697814,0.07011684973007518,0.06844740092697814,0,1,0.16091953560576047,0.05128203813281073,3.6888794541139363,7.75666612352498,2.947901264847855,7.346655163176539,2.7167082636729107,9.893487720457795
garden6,garden_tools,91,4769.7,17.06747253,56,348,2,1550,4.1,339,22,8,4,11,2017,32.97101449,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,1,0.03381093189677419,0.1875546225764151,0.01098747181796031,0.058709677040582726,0.0,-1.24133681,-1.3787698500000047,0.07823389173843394,0.0782876751922644,0.07622840547602858,0,1,0.16091953560576047,0.021978019562854993,4.5217885770490405,8.47024832363969,2.894113223764268,7.346655163176539,3.525507646018586,9.893487720457795
garden6,garden_tools,51,2881.6,15.75960784,56,348,2,1550,4.1,184,21,10,1,12,2017,18.47826087,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,52.40694444,1,0.035548387096774194,0.30901185784081214,0.019121321421705573,0.03290322559417274,0.0,-0.32499999999999574,-0.6499999999999986,0.07441014983481853,0.07577806481225714,0.07354258770536543,0,1,0.16091953560576047,0.03921567858516106,3.9512437185814275,7.966447943649002,2.8189716962121674,7.346655163176539,2.969299016508157,9.893487720457795
garden6,garden_tools,12,598.8,19.495,56,348,2,1550,4.1,137,23,8,2,1,2018,5.769230769,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.1,1,0.032193548387096774,1.6245819795150171,0.08333333194166113,0.0077419354339229975,0.0,0.0,0.0,0.0821643121915206,0.08416831980594794,0.0821643121915206,0,1,0.16091953560576047,0.16666652777789354,2.5649493574615367,6.3965962663149085,3.020180953956301,7.346655163176539,1.9123874569825787,9.893487720457795
garden6,garden_tools,39,1970.1,16.61153846,56,348,2,1550,4.1,160,20,8,2,2,2018,18.75,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,1,0.03260978147741936,0.42593677437518596,0.025656139806831433,0.02516129016024974,0.0,-0.35483870999999567,0.18801842999999963,0.08111556248323873,0.08251471856292367,0.08141842354349497,0,1,0.16091953560576047,0.05128203813281073,3.6888794541139363,7.586347041532884,2.8685542815542124,7.346655163176539,2.9831534913471307,9.893487720457795
garden6,garden_tools,31,1670.9,20.35967742,56,348,2,1550,4.1,116,22,9,1,3,2018,14.90384615,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.54516129,1,0.034774193548387095,0.6567635758827175,0.03225806432307101,0.019999999870967743,0.0,0.0,0.0,0.07606677623993019,0.07792206346529434,0.07606677623993019,0,1,0.16091953560576047,0.06451610822061025,3.4657359027997265,7.4217159832436,3.061504911918032,7.346655163176539,2.766560976200426,9.893487720457795
garden6,garden_tools,46,2479.4,5.28173913,56,348,2,1550,4.1,111,21,9,1,4,2018,22.11538462,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,1,0.034774193548387095,0.11482039090861067,0.02173913034710361,0.02967741916337149,0.0,0.0,0.0,0.07606677623993019,0.07792206346529434,0.07606677623993019,0,1,0.16091953560576047,0.04347825141777143,3.8501476017100584,7.816175116475723,1.837646873670312,7.346655163176539,3.140498396713393,9.893487720457795
garden6,garden_tools,56,2982.4,10.75303571,56,348,2,1550,4.1,102,23,8,3,5,2018,14.18617614,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,1,0.03446138807741936,0.19201846053241775,0.017910123169561015,0.03612903202497399,0.0,-0.2943722899999983,0.35725678000000016,0.07675723302764619,0.07819840728571016,0.07727406538368328,0,1,0.16091953560576047,0.03571427933673583,4.04305126783455,8.000818868719831,2.4641115655192825,7.346655163176539,2.720385549564814,9.893487720457795
garden6,garden_tools,12,598.8,19.89083333,56,348,2,1550,4.1,58,21,9,0,6,2018,3.065774805,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.41515152,1,0.032193548387096774,1.6575680628599476,0.08333333194166113,0.0077419354339229975,0.0,0.0,0.0,0.0821643121915206,0.08416831980594794,0.0821643121915206,0,0,0.16091953560576047,0.16666652777789354,2.5649493574615367,6.3965962663149085,3.0393104661084034,7.346655163176539,1.402604328773191,9.893487720457795
garden6,garden_tools,6,299.46,28.37333333,56,348,2,1550,4.1,54,22,9,1,7,2018,3.978539576,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,1,0.0322,4.728881006864989,0.16666666110109327,0.0038709677169614987,0.0,0.00999999999999801,0.00999999999999801,0.08214784969988985,0.08416831980594794,0.0821643121915206,0,1,0.16091953560576047,0.33333277777870374,1.9459101490553132,5.705314633634278,3.380087233152551,7.346655163176539,1.6051365901967498,9.893487720457795
garden6,garden_tools,6,299.46,20.32833333,56,348,2,1550,4.1,46,23,8,1,8,2018,8.507525084,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.91,1,0.0322,3.388049908250153,0.16666666110109327,0.0038709677169614987,0.0,0.00999999999999801,0.00999999999999801,0.08214784969988985,0.08416831980594794,0.0821643121915206,0,1,0.16091953560576047,0.33333277777870374,1.9459101490553132,5.705314633634278,3.0600363920651628,7.346655163176539,2.2520835991549513,9.893487720457795
health10,health_beauty,21,994.04,10.20047619,40,409,1,1110,4.2,126,20,8,2,2,2018,13.5483871,3762,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,47.30789474,1,0.04266477003603603,0.4857367301253666,0.047641839627763076,0.01891891874847821,23.36789474,-42.632105259999996,-11.632105260000003,0.1792412758477383,0.04556061278357453,0.06611288928413471,0,1,0.09779950861125897,0.04761902494332146,3.091042453358316,6.902782937355579,2.4159562943615143,7.01301578963963,2.6774801352392616,8.232971790593437
health10,health_beauty,58,2809.65,12.56344828,40,409,1,1110,4.2,169,22,9,1,3,2018,37.41935484,3762,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,47.35789474,1,0.04365715715315315,0.21661113989463102,0.0172475020972452,0.052252251781511244,24.46944444,-35.280555559999996,-10.530555560000003,0.1792412758477383,0.04896106413170956,0.06611288928413471,0,1,0.09779950861125897,0.017241376337693733,4.07753744390572,7.941171052304181,2.6073785481191134,7.01301578963963,3.648561364903739,8.232971790593437
health10,health_beauty,18,965.91,13.16055556,40,409,1,1110,4.2,118,21,9,1,4,2018,11.61290323,3762,53.70176471,4.2,13.16055556,79.99,4.1,14.485,58.99,3.9,16.30272727,48.45944444,1,0.048379968207207205,0.7311415693657949,0.055597068209283805,0.01621621607012418,0.0,-26.288235289999996,-5.288235290000003,0.07820970578124865,0.051256400643030296,0.06611288928413471,0,1,0.09779950861125897,0.055555524691375174,2.9444389791664403,6.874105419767182,2.650460321959199,7.01301578963963,2.5347203558327003,8.232971790593437
health10,health_beauty,33,1723.08,10.63121212,40,409,1,1110,4.2,159,23,8,3,5,2018,21.29032258,3762,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,53.70176471,1,0.04690926640540541,0.3221578454067135,0.03021872774787748,0.029729729461894328,28.079285710000004,-27.920714289999992,-6.920714289999999,0.1792412758477383,0.051256400643030296,0.06611288928413471,0,1,0.09779950861125897,0.030303021120296626,3.5263605246161616,7.452448853859316,2.4536921846594346,7.01301578963963,3.10415261925358,8.232971790593437
health10,health_beauty,9,449.82,12.91,40,409,1,1110,4.2,131,21,9,0,6,2018,5.806451613,3762,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,52.06928571,1,0.045027027027027024,1.434442850619055,0.11111110864098732,0.00810810803506209,25.99,-30.009999999999998,-9.010000000000005,0.1792412758477383,0.051256400643030296,0.06611288928413471,0,0,0.09779950861125897,0.11111098765445816,2.302585092994046,6.111068146753814,2.6326080059353516,7.01301578963963,1.9178709290051383,8.232971790593437
health10,health_beauty,5,257.56,14.368,40,409,1,1110,4.2,113,22,9,1,7,2018,3.225806452,3762,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,49.98,1,0.04640720720720721,2.8735942528114946,0.1999999922348194,0.0045045044639233835,27.522000000000002,-28.477999999999994,-7.4780000000000015,0.1792412758477383,0.051256400643030296,0.06611288928413471,0,1,0.09779950861125897,0.19999960000080003,1.791759469228055,5.55512777533273,2.7322874254662555,7.01301578963963,1.4412101188076085,8.232971790593437
health10,health_beauty,11,557.85,9.312727273,40,409,1,1110,4.2,127,23,8,1,8,2018,7.096774194,3762,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,51.512,1,0.04568468468468469,0.8466108006265449,0.09090257074657039,0.009909909820631443,26.720000000000002,-32.111428569999994,-8.280000000000001,0.1792412758477383,0.04950409061700508,0.06611288928413471,0,1,0.09779950861125897,0.09090900826453795,2.4849066497880004,6.32588110083162,2.3333787900118925,7.01301578963963,2.0914657347024144,8.232971790593437
watches2,watches_gifts,5,789.95,13.91,35,591,3,444,4.0,17,22,8,1,6,2017,4.072822823,4480,163.0,4.2,14.265,157.99,4.0,13.91,185.0,3.8,14.74,157.94,1,0.35583333333333333,2.781994436011128,0.19999999746819422,0.011261261007629256,-5.009999999999991,0.0,-27.00999999999999,0.025766869584854628,0.025318056502433284,0.02054053943024111,0,1,0.05922165720437129,0.5999988000024,1.791759469228055,6.6732347546445885,2.702032128776647,6.09807428216624,1.623897432486767,8.407601514786142
watches2,watches_gifts,6,1016.95,14.95,35,591,3,444,4.0,29,21,10,1,7,2017,7.526276276,4480,161.5909091,4.2,15.52545455,171.792,4.0,14.95,197.383,3.8,16.606,157.99,1,0.38691891891891894,2.49166251389581,0.1689286575649869,0.01351351320915511,10.201090899999997,0.0,-25.591000000000008,0.02599155957149327,0.02328396995878912,0.019251910283463604,0,1,0.05922165720437129,0.4999991666680556,1.9459101490553132,6.925546079990686,2.7694588292308535,6.09807428216624,2.1431527217589093,8.407601514786142
watches2,watches_gifts,5,849.5,17.084,35,591,3,444,4.0,48,23,8,1,8,2017,5.461711712,4480,160.6692308,4.2,15.18538462,169.9,4.0,17.084,179.9,3.8,14.92666667,171.792,1,0.3826576576576577,3.4167931664136675,0.19999999764567397,0.011261261007629256,9.230769199999997,0.0,-10.0,0.02614066002358306,0.023543259355899977,0.021122844851426077,0,1,0.05922165720437129,0.5999988000024,1.791759469228055,6.745824411835916,2.895027569432359,6.09807428216624,1.8658942535937548,8.407601514786142
watches2,watches_gifts,10,1604.0,17.856,35,591,3,444,4.0,54,21,9,1,9,2017,13.51351351,4480,148.7785714,4.2,14.04111111,160.4,4.0,17.856,164.57,3.8,19.528,169.9,1,0.3612612612612613,1.785598214401786,0.09999999937655861,0.022522522015258513,11.621428600000002,0.0,-4.1699999999999875,0.02822986992131651,0.024937654305632523,0.02309047681287739,0,1,0.05922165720437129,0.2999997000003,2.3978952727983707,7.380879035564116,2.93683116563383,6.09807428216624,2.6750801816225547,8.407601514786142
watches2,watches_gifts,16,2391.6,18.505625,35,591,3,444,4.0,43,22,9,2,10,2017,21.62162162,4480,134.9,4.2,6.81,149.475,4.0,18.505625,232.49,3.8,14.2125,160.4,1,0.3366554054054054,1.1566008396244751,0.06249999973866867,0.03603603522441362,14.574999999999989,0.0,-83.01500000000001,0.031134171153879082,0.02676032602372798,0.016344788320151904,0,1,0.05922165720437129,0.18749988281257324,2.833213344056216,7.780135919736804,2.970702885511132,6.09807428216624,3.118906157773566,8.407601514786142
watches2,watches_gifts,26,3660.0,19.17230769,35,591,3,444,4.0,91,22,8,4,11,2017,35.13513514,4480,133.0,4.2,19.91666667,108.0,4.2,15.90846154,174.4333333,3.8,20.99277778,149.475,1,0.31657657657657656,0.7373961660014746,0.038404371479769474,0.05855855723967214,7.560000000000002,32.56,-33.873333299999985,0.03157894499406429,0.03888888528806618,0.021784825814320098,0,1,0.05922165720437129,0.11538457100593423,3.295836866004329,8.205491613120236,3.0043107574195838,6.09807428216624,3.5872656645923486,8.407601514786142
watches2,watches_gifts,6,894.0,17.00333333,35,591,3,444,4.0,73,21,10,1,12,2017,8.108108108,4480,149.0,4.2,19.1,108.0,4.2,16.65384615,185.96,3.8,18.686,140.56,1,0.3355855855855856,2.833884165193058,0.16666666480238632,0.01351351320915511,0.0,41.0,-36.96000000000001,0.0281879175712807,0.03888888528806618,0.020434500944584804,0,1,0.05922165720437129,0.4999991666680556,1.9459101490553132,6.796823718274855,2.890556925751539,6.09807428216624,2.2091650176962676,8.407601514786142
watches2,watches_gifts,8,1188.0,14.165,35,591,3,444,4.0,59,23,8,2,1,2018,11.11111111,4480,148.5,4.0,14.165,108.0,4.2,16.19636364,199.0,3.8,21.88,149.0,1,0.3344594594594595,1.7706227867215165,0.12499999894781146,0.01801801761220681,0.0,40.5,-50.5,0.02693602512215319,0.03888888528806618,0.019095476427362992,0,1,0.05922165720437129,0.37499953125058594,2.1972245773362196,7.080867896690782,2.7189901411405444,6.09807428216624,2.4941233048011813,8.407601514786142
watches2,watches_gifts,14,2043.92,15.12928571,35,591,3,444,4.0,90,20,8,2,2,2018,19.44444444,4480,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,148.5,1,0.3288159587837838,1.0806624930982192,0.07142857107211353,0.03153153082136192,17.75261900000001,37.994285700000006,-36.005714299999994,0.032750663497836195,0.03888888528806618,0.020879119731916498,0,1,0.05922165720437129,0.21428556122459913,2.70805020110221,7.623113947907302,2.7806366078335816,6.09807428216624,3.017711180055375,8.407601514786142
watches2,watches_gifts,9,1115.7,26.27222222,35,591,3,444,4.0,125,22,9,1,3,2018,12.5,4480,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,145.9942857,1,0.2792042042792793,2.9191325587416017,0.11111111014510075,0.02027026981373266,6.525376399999999,18.323809600000004,-27.911770799999985,0.0357625468150577,0.03975658854491654,0.02502000818779768,0,1,0.05922165720437129,0.3333329629633745,2.302585092994046,7.018133186451746,3.3058686830863593,6.09807428216624,2.6026896854443837,8.407601514786142
watches2,watches_gifts,10,1191.9,21.229,35,591,3,444,4.0,178,21,9,1,4,2018,13.88888889,4480,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,123.9666667,1,0.26844594594594595,2.122897877102123,0.09999999916100344,0.022522522015258513,13.541375000000002,14.189999999999998,-30.943333300000006,0.03975441802915864,0.039999996190476554,0.025310833133228437,0,1,0.05922165720437129,0.2999997000003,2.3978952727983707,7.0841425962879,3.1013977427087727,6.09807428216624,2.700615222689319,8.407601514786142
watches2,watches_gifts,22,2598.9,14.71227273,35,591,3,444,4.0,260,23,8,3,5,2018,30.55555556,4480,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,119.19,1,0.2660626536036036,0.6687393655730157,0.045454545286642244,0.04954954843356873,14.339294800000005,13.131818199999998,-14.399431800000002,0.040465338521161874,0.039999996190476554,0.028672480741524675,0,1,0.05922165720437129,0.13636357438019348,3.1354942159291497,7.863228261731448,2.7544421095317255,6.09807428216624,3.451749660965832,8.407601514786142
watches2,watches_gifts,1,139.9,18.86,35,591,3,444,4.0,93,21,9,0,6,2018,4.072822823,4480,119.0,4.2,19.20666667,105.0,4.2,23.82357143,138.22,3.8,16.108,118.1318182,1,0.3150900900900901,18.85981140188598,0.9999999285203768,0.0022522522015258513,20.900000000000006,34.900000000000006,1.6800000000000068,0.03529411468116683,0.039999996190476554,0.027492401425813814,0,0,0.05922165720437129,2.9999700002999967,0.6931471805599453,4.948050418904635,2.9887076586170265,6.09807428216624,1.623897432486767,8.407601514786142
watches2,watches_gifts,5,694.9,23.162,35,591,3,444,4.0,122,22,9,1,7,2018,7.526276276,4480,118.3636364,4.2,15.48,105.0,4.2,24.93875,155.0,3.8,16.47,139.9,1,0.313018018018018,4.63239073521853,0.1999999971218881,0.011261261007629256,20.616363599999985,33.97999999999999,-16.02000000000001,0.035483867958971564,0.039999996190476554,0.024516127450572422,0,1,0.05922165720437129,0.5999988000024,1.791759469228055,6.545205971850804,3.184781151097372,6.09807428216624,2.1431527217589093,8.407601514786142
watches2,watches_gifts,3,414.0,23.52666667,35,591,3,444,4.0,61,23,8,1,8,2018,5.461711712,4480,112.0,4.2,13.44,105.0,4.2,23.38571429,145.5509091,3.8,21.89727273,138.98,1,0.3108108108108108,7.842196082679725,0.33333332528180376,0.006756756604577555,26.0,33.0,-7.550909100000013,0.037499996651786015,0.039999996190476554,0.026107701850987482,0,1,0.05922165720437129,0.9999966666777778,1.3862943611198906,6.028278520230698,3.1997609611444253,6.09807428216624,1.8658942535937548,8.407601514786142
health1,health_beauty,3,254.97,15.57,49,1495,3,600,3.8,82,23,8,1,8,2017,3.125,8151,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,84.94,1,0.14165,5.189982700057667,0.33333332025990037,0.0049999999166666685,61.592592589999995,-5.0,25.999999999999993,0.18378096713196176,0.04556061278357453,0.06611288928413471,0,1,0.03277591951320455,0.9999966666777778,1.3862943611198906,5.545060250112571,2.8075938314384716,6.398594934535208,1.4170660197866443,9.00601857490256
health1,health_beauty,4,339.96,15.6,49,1495,3,600,3.8,89,21,9,1,9,2017,4.166666667,8151,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,84.99,1,0.14165,3.8999902500243753,0.2499999926461939,0.006666666555555558,61.0,-5.0,25.999999999999993,0.1792412758477383,0.04556061278357453,0.06611288928413471,0,1,0.03277591951320455,0.7499981250046875,1.6094379124341003,5.831765168350307,2.8094026953624978,6.398594934535208,1.6422277353216075,9.00601857490256
health1,health_beauty,3,254.97,19.61,49,1495,3,600,3.8,81,22,9,2,10,2017,3.125,8151,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,84.99,1,0.14165,6.5366448778504065,0.33333332025990037,0.0049999999166666685,61.0,-5.0,25.999999999999993,0.1792412758477383,0.04556061278357453,0.06611288928413471,0,1,0.03277591951320455,0.9999966666777778,1.3862943611198906,5.545060250112571,3.0257763949023677,6.398594934535208,1.4170660197866443,9.00601857490256
health1,health_beauty,36,3059.64,17.40833333,49,1495,3,600,3.8,139,22,8,4,11,2017,37.5,8151,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,84.99,1,0.14165,0.4835646803986999,0.027777777686990045,0.05999999900000002,61.0,-5.0,25.999999999999993,0.1792412758477383,0.04556061278357453,0.06611288928413471,0,1,0.03277591951320455,0.0833333101851916,3.6109179126442243,8.026379323404344,2.9128034604569937,6.398594934535208,3.6506582412937387,9.00601857490256
health1,health_beauty,50,4249.5,16.2446,49,1495,3,600,3.8,112,21,10,1,12,2017,52.08333333,8151,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,84.99,1,0.14165,0.32489193502161295,0.01999999995293564,0.08333333194444448,61.0,-5.0,25.999999999999993,0.1792412758477383,0.04556061278357453,0.06611288928413471,0,1,0.03277591951320455,0.0599999880000024,3.9318256327243257,8.354791902057414,2.8474990509907703,6.398594934535208,3.9718630057213686,9.00601857490256
health1,health_beauty,13,1104.87,15.99615385,49,1495,3,600,3.8,98,23,8,2,1,2018,50.0,8151,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,84.99,1,0.14165,1.230472426559672,0.07692307622685858,0.02166666630555556,61.0,-5.0,25.999999999999993,0.1792412758477383,0.04556061278357453,0.06611288928413471,0,1,0.03277591951320455,0.23076905325457442,2.6390573296152584,7.008387634486671,2.8329870743415078,6.398594934535208,3.9318256327243257,9.00601857490256
health1,health_beauty,7,594.93,15.86714286,49,1495,3,600,3.8,126,20,8,2,2,2018,26.92307692,8151,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,84.99,1,0.14165,2.26673145609792,0.14285714045590003,0.011666666472222226,61.0,-5.0,25.999999999999993,0.1792412758477383,0.04556061278357453,0.06611288928413471,0,1,0.03277591951320455,0.4285708163274053,2.0794415416798357,6.390123210503168,2.825367520033096,6.398594934535208,3.3294534766931214,9.00601857490256
health1,health_beauty,4,339.96,16.375,49,1495,3,600,3.8,169,22,9,1,3,2018,15.38461538,8151,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,84.99,1,0.14165,4.093739765650586,0.2499999926461939,0.006666666555555558,61.0,1.25,25.999999999999993,0.1792412758477383,0.04896106413170956,0.06611288928413471,0,1,0.03277591951320455,0.7499981250046875,1.6094379124341003,5.831765168350307,2.8550323914508557,6.398594934535208,2.796342807966198,9.00601857490256
health1,health_beauty,2,169.98,22.08,49,1495,3,600,3.8,131,21,9,0,6,2018,7.692307692,8151,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,84.94,1,0.14165,11.039944800275997,0.4999999705847764,0.003333333277777779,61.0,5.0,25.999999999999993,0.1792412758477383,0.051256400643030296,0.06611288928413471,0,0,0.03277591951320455,1.4999925000374998,1.0986122886681098,5.141546590598088,3.138966441639899,6.398594934535208,2.1624384612154057,9.00601857490256
garden8,garden_tools,1,179.99,33.54,33,2188,2,7650,4.2,3,20,8,2,2,2017,8.942307692,8000,179.99,4.2,33.54,179.99,4.2,33.54,179.99,4.2,33.54,179.94,1,0.0235281045751634,33.53966460335396,0.999999944441361,0.00013071895407749156,0.0,0.0,0.0,0.02333462840520982,0.02333462840520982,0.02333462840520982,0,1,0.015082266841488725,1.9999800001999979,0.6931471805599453,5.19844178112078,3.5421180727185324,8.942591637231851,2.296799155896054,8.987321812850125
garden8,garden_tools,3,539.97,36.64333333,33,2188,2,7650,4.2,17,20,10,2,4,2017,10.80128205,8000,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.94,1,0.0235281045751634,12.214403728654236,0.333333327160151,0.0003921568622324747,0.0,0.0,0.0,0.02333462840520982,0.02333462840520982,0.02333462840520982,0,1,0.015082266841488725,0.6666644444518518,1.3862943611198906,6.29336382444385,3.6281558689789186,8.942591637231851,2.468208173874904,8.987321812850125
garden8,garden_tools,2,359.98,26.88,33,2188,2,7650,4.2,115,21,9,1,9,2017,5.0,8000,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,179.94,1,0.0235281045751634,13.439932800335997,0.4999999861103399,0.0002614379081549831,120.09,120.09,120.09,0.06844740092697814,0.07011684973007518,0.06844740092697814,0,1,0.015082266841488725,0.9999950000249999,1.0986122886681098,5.888822555136103,3.327909585892323,8.942591637231851,1.791759469228055,8.987321812850125
garden8,garden_tools,6,1079.94,36.75666667,33,2188,2,7650,4.2,146,22,9,2,10,2017,15.0,8000,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,179.99,1,0.0235281045751634,6.126100901498498,0.16666666512337108,0.0007843137244649494,120.09,120.09,120.09,0.06844740092697814,0.07011684973007518,0.06844740092697814,0,1,0.015082266841488725,0.33333277777870374,1.9459101490553132,6.985586311935983,3.6311620606327972,8.942591637231851,2.772588722239781,8.987321812850125
garden8,garden_tools,13,2339.87,43.14153846,33,2188,2,7650,4.2,339,22,8,4,11,2017,32.5,8000,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,179.99,1,0.0235281045751634,3.31857732878667,0.07692307659432757,0.0016993464030073903,127.58305556000002,126.34171875000001,126.20428571000001,0.07823389173843394,0.0782876751922644,0.07622840547602858,0,1,0.015082266841488725,0.15384603550304962,2.6390573296152584,7.758277934124955,3.7874012543217894,8.942591637231851,3.5115454388310208,8.987321812850125
garden8,garden_tools,15,2759.85,47.594,33,2188,2,7650,4.2,184,21,10,1,12,2017,37.5,8000,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,179.99,1,0.024050980392156866,3.172931218045855,0.06666666642510764,0.0019607843111623733,128.89000000000001,128.565,128.24,0.07441014983481853,0.07577806481225714,0.07354258770536543,0,1,0.015082266841488725,0.1333332444445037,2.772588722239781,7.9232938823123495,3.883500066494908,8.942591637231851,3.6506582412937387,8.987321812850125
garden8,garden_tools,14,2629.96,38.53785714,33,2188,2,7650,4.2,137,23,8,2,1,2018,17.94871795,8000,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,183.99,1,0.024556115777777776,2.752702115212775,0.07142857115154384,0.001830065357084882,137.95428569999999,137.95428569999999,137.95428569999999,0.0821643121915206,0.08416831980594794,0.0821643121915206,0,1,0.015082266841488725,0.1428570408163994,2.70805020110221,7.8751040775799845,3.6772586215343788,8.942591637231851,2.9417362748862144,8.987321812850125
garden8,garden_tools,12,2148.0,47.82583333,33,2188,2,7650,4.2,160,20,8,2,2,2018,8.942307692,8000,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,187.8542857,1,0.023398692810457516,3.9854827895976754,0.08333333294537554,0.0015686274489298989,128.45483871,128.1,128.64285714,0.08111556248323873,0.08251471856292367,0.08141842354349497,0,1,0.015082266841488725,0.16666652777789354,2.5649493574615367,7.67275789664251,3.8882595443078234,8.942591637231851,2.296799155896054,8.987321812850125
garden8,garden_tools,13,2277.0,57.29846154,33,2188,2,7650,4.2,116,22,9,1,3,2018,16.66666667,8000,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,179.0,1,0.022895927607843137,4.407570574176481,0.07692307660552009,0.0016993464030073903,121.2538462,121.2538462,121.2538462,0.07606677623993019,0.07792206346529434,0.07606677623993019,0,1,0.015082266841488725,0.15384603550304962,2.6390573296152584,7.731053144007127,4.065575704329014,8.942591637231851,2.8716796250726913,8.987321812850125
garden8,garden_tools,11,1969.0,28.63272727,33,2188,2,7650,4.2,111,21,9,1,4,2018,10.80128205,8000,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,175.1538462,1,0.023398692810457516,2.602972840024691,0.09090909044738908,0.0014379084948524072,125.1,125.1,125.1,0.07606677623993019,0.07792206346529434,0.07606677623993019,0,1,0.015082266841488725,0.1818180165290759,2.4849066497880004,7.585788821732034,3.3888794015616126,8.942591637231851,2.468208173874904,8.987321812850125
garden8,garden_tools,3,537.0,24.37,33,2188,2,7650,4.2,102,23,8,3,5,2018,3.846153846,8000,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,179.0,1,0.023398692810457516,8.123306255645815,0.3333333271260088,0.0003921568622324747,125.58484848,125.29047618999999,125.94210526,0.07675723302764619,0.07819840728571016,0.07727406538368328,0,1,0.015082266841488725,0.6666644444518518,1.3862943611198906,6.2878585601617845,3.2335673736111907,8.942591637231851,1.57818536889825,8.987321812850125
